round,uf,date,temp_min,temp_med,rainy_days,rel_humid_med
round_1,AL,2022-07-10,21.543639864264552,23.55899531456127,6.9968869576075505,83.94805499146297
round_1,AL,2022-07-17,21.319882133338517,23.50227390273827,6.97136294823317,82.24941702506123
round_1,AL,2022-07-24,21.35084772026534,23.40824794420532,6.990770485401248,81.85156898732497
round_1,AL,2022-07-31,21.07074577104184,23.232600116916583,6.973858860659169,81.51133120705232
round_1,AL,2022-08-07,20.417976214845215,22.743537558428574,6.949777808373899,80.53450613995749
round_1,AL,2022-08-14,20.37136125880633,22.63897745334195,6.964060354178888,80.56202116264858
round_1,AL,2022-08-21,20.655630925471034,22.90999465529416,6.987945848140275,80.72087633388249
round_1,AL,2022-08-28,20.742603161315746,23.15443700696596,6.977462146614805,79.5307544205567
round_1,AL,2022-09-04,19.932102488113184,22.39639828549769,6.906331387374889,79.04087557031693
round_1,AL,2022-09-11,20.08791287595849,22.416449234772177,6.960749156743814,79.524504809351
round_1,AL,2022-09-18,20.20388628286207,22.786858067223076,6.849001778978138,78.12041172785808
round_1,AL,2022-09-25,20.600261029009022,23.292065539437697,6.797303719675405,76.87573861240394
round_1,AL,2022-10-02,20.665722781876553,23.358698489547933,6.800341217310134,75.21342425248716
round_1,AL,2022-10-09,20.763342084982483,23.33792662556363,6.845923354798036,75.97308082308334
round_1,AL,2022-10-16,20.96833041130617,23.666955293226835,6.873682574504377,75.58200540687267
round_1,AL,2022-10-23,21.139205090087824,23.943871294306504,6.753169041196604,74.66858917782872
round_1,AL,2022-10-30,21.369008662206703,24.375130650991775,6.609893955651657,72.9559694682595
round_1,AL,2022-11-06,21.977262362861627,24.871006469373167,6.591731276980473,72.62171170294704
round_1,AL,2022-11-13,21.97669545396304,25.017308839195543,6.463008640750962,71.25261748623018
round_1,AL,2022-11-20,22.15171779191404,25.188712045547437,6.648657067387786,71.57172073428077
round_1,AL,2022-11-27,22.29091601410079,25.317354051284077,6.656907223868315,71.10540361204461
round_1,AL,2022-12-04,23.096184916643715,26.256949833270536,6.404565562180576,68.45643470675688
round_1,AL,2022-12-11,23.128477337306578,26.04510766205154,6.7119966684098555,68.91956859348525
round_1,AL,2022-12-18,23.115885504007174,25.939501869222624,6.854793421427581,69.81077919553505
round_1,AL,2022-12-25,23.073950444564847,25.994830716055905,6.530570156085279,69.69229971383159
round_1,AL,2023-01-01,23.299219731483543,26.19435955709519,6.667753741979698,72.40615680418644
round_1,AL,2023-01-08,23.303142105942207,26.14890053562473,6.848389468158426,73.37256984140097
round_1,AL,2023-01-15,23.273371267369136,26.072750022273365,6.846198673252456,74.1394530464752
round_1,AL,2023-01-22,23.313422707006403,26.201244897544708,6.810504049811132,73.84108273924478
round_1,AL,2023-01-29,23.40685398840394,26.366593160229776,6.829822146217394,73.38241474685186
round_1,AL,2023-02-05,23.465024171345117,26.39340427280688,6.888285712604124,73.7780217154954
round_1,AL,2023-02-12,23.447953380264263,26.266846987556,6.96295018389972,74.33527406798049
round_1,AL,2023-02-19,23.336758315638832,26.14974994111635,6.934404744394617,76.18572603783363
round_1,AL,2023-02-26,23.501140836461904,26.394839042363383,6.873593875574544,74.83960822656657
round_1,AL,2023-03-05,23.54708535838913,26.45766402946739,6.808374864388941,74.91028802628611
round_1,AL,2023-03-12,23.45634539999099,26.373090723239915,6.863923940419471,75.25726700353506
round_1,AL,2023-03-19,23.38636774104597,26.097209553865845,6.9454578691563595,77.96361200802741
round_1,AL,2023-03-26,23.426813709257367,26.12132244291928,6.917127954852397,78.17381019487658
round_1,AL,2023-04-02,23.323740498524977,26.029986384409764,6.941369842325078,77.46931779816721
round_1,AL,2023-04-09,23.308240655092863,25.988798129000124,6.930435103885145,78.42734828627208
round_1,AL,2023-04-16,23.128410771559125,25.726848628817375,6.899580523649294,79.1800803733706
round_1,AL,2023-04-23,22.92562995464209,25.375024443921184,6.922965277953265,80.1238823983207
round_1,AL,2023-04-30,22.777376968437665,25.03985627705279,6.914871824735759,81.72175000058837
round_1,AL,2023-05-07,22.620121868010308,24.9396655842732,6.928510252984415,81.26857642304813
round_1,AL,2023-05-14,22.49234099390684,24.783844927832053,6.887407048513716,81.80411229061646
round_1,AL,2023-05-21,22.26460952979537,24.44015531510964,6.970927910100478,82.97096625657636
round_1,AL,2023-05-28,22.169683603452967,24.273496554265726,6.930828046580873,83.5346812293627
round_1,AL,2023-06-04,21.79481866481372,23.91440817565949,6.982673102130922,83.64525131566737
round_1,AL,2023-06-11,21.64118597205395,23.57184256194592,6.996167482438867,83.36417747764136
round_1,AL,2023-06-18,21.46172000415372,23.407719177096546,7.0,83.39956300448598
round_1,AL,2023-06-25,21.09940432075551,23.063398505770017,7.0,83.42204185856721
round_1,AL,2023-07-02,20.928255182374816,22.921142809859393,6.995213795757007,83.72985979470032
round_1,AL,2023-07-09,20.81892410830271,22.834279558599427,6.9968869576075505,83.54672329889138
round_1,AL,2023-07-16,20.595166377376675,22.77755814677643,6.97136294823317,81.84808533248965
round_1,AL,2023-07-23,20.626131964303497,22.68353218824347,6.990770485401248,81.45023729475336
round_1,AL,2023-07-30,20.346030015080004,22.507884360954733,6.973858860659169,81.10999951448073
round_1,AL,2023-08-06,20.340763079145496,22.666324422728863,6.949777808373899,79.83059126698225
round_1,AL,2023-08-13,20.294148123106613,22.561764317642233,6.964060354178888,79.85810628967334
round_1,AL,2023-08-20,20.57841778977131,22.832781519594445,6.987945848140275,80.01696146090727
round_1,AL,2023-08-27,20.665390025616023,23.07722387126624,6.977462146614805,78.82683954758147
round_1,AL,2023-09-03,20.765461286113624,23.22975708349813,6.906331387374889,78.08212037646064
round_1,AL,2023-09-10,20.92127167395893,23.249808032772616,6.960749156743814,78.5657496154947
round_1,AL,2023-09-17,21.037245080862508,23.620216865223515,6.849001778978138,77.1616565340018
round_1,AL,2023-09-24,21.433619827009466,24.12542433743814,6.797303719675405,75.91698341854763
round_1,AL,2023-10-01,21.808892879813747,24.50186858748512,6.800341217310134,74.72717963988559
round_1,AM,2022-06-26,23.03177211214854,25.43884236052112,6.890156661935552,86.84914574129215
round_1,AM,2022-07-03,22.205693959376553,24.58146454774972,6.928922989582011,90.77644905752814
round_1,AM,2022-07-10,22.21154219661094,24.612599150472068,6.919381893254745,90.23802854962348
round_1,AM,2022-07-17,22.164713613555826,24.764881247897225,6.878291277236024,88.82808356101663
round_1,AM,2022-07-24,22.338247763961657,25.041242684203915,6.850886555988652,87.72001675209412
round_1,AM,2022-07-31,22.37355915070521,25.268514339941145,6.608718096109502,86.51106740183515
round_1,AM,2022-08-07,22.484751839120065,25.470423696810222,6.6732275401356596,84.0095281211707
round_1,AM,2022-08-14,22.567297811887972,25.424559189134715,6.881930540881846,85.34081695036836
round_1,AM,2022-08-21,22.702587082723262,25.66918150929091,6.774221368706857,84.34188427633275
round_1,AM,2022-08-28,22.76136367556537,25.685876225121905,6.942752759405487,84.80047957122609
round_1,AM,2022-09-04,23.0582741506704,25.89105231274708,6.927015643306493,84.65867434633627
round_1,AM,2022-09-11,23.3645852879555,26.31001817912474,6.726435866499098,82.68952984246273
round_1,AM,2022-09-18,23.382782940054927,26.296432373930724,6.988536748122167,83.69068845528662
round_1,AM,2022-09-25,23.51822269356215,26.389942817707208,6.8028141766665735,83.38075328905181
round_1,AM,2022-10-02,24.112579510002156,27.067120791599372,6.9653547948898575,82.22449100708137
round_1,AM,2022-10-09,24.140960399524175,26.936064412610676,6.92714499306825,83.45498073294937
round_1,AM,2022-10-16,23.921199944562147,26.57686697449235,6.964489798597224,85.15004912305724
round_1,AM,2022-10-23,24.025190937226142,26.76060788983738,6.984042638006456,84.57436562066432
round_1,AM,2022-10-30,24.075975193032512,26.638820330837536,6.990335538625113,85.48719258419733
round_1,AM,2022-11-06,24.6264374694547,27.05699932585151,6.9947396045620645,84.35741783090744
round_1,AM,2022-11-13,24.66119917076342,27.05275335824822,6.99881686724259,84.54911436026623
round_1,AM,2022-11-20,24.662009784039995,27.1016723032614,6.996154626585812,84.18828988389099
round_1,AM,2022-11-27,24.710617093973287,27.081671442430213,6.993038978096073,84.47258962640014
round_1,AM,2022-12-04,24.85370603274908,27.23573489051715,6.986010483536293,84.73343289056594
round_1,AM,2022-12-11,24.572431897305577,26.710116443446765,6.999776483022681,86.77119146269872
round_1,AM,2022-12-18,24.399805860868938,26.453460464244785,7.0,87.55084140895922
round_1,AM,2022-12-25,24.325405061461858,26.366214944041783,6.739130434782608,87.91610939359849
round_1,AM,2023-01-01,23.665998783750343,25.6995791212791,6.999650171119564,88.10472691320484
round_1,AM,2023-01-08,23.66839264234341,25.76296218637997,6.997948553222361,87.5588792765106
round_1,AM,2023-01-15,23.571400094693697,25.57759134236127,7.0,88.48937745087954
round_1,AM,2023-01-22,23.695276230064795,25.837743051157585,6.998091504981309,87.16380324153127
round_1,AM,2023-01-29,23.735836250934952,25.71082639211986,6.9994811522195475,88.01695327698629
round_1,AM,2023-02-05,23.697804012327737,25.74869214128012,6.997201650654675,87.32863575569922
round_1,AM,2023-02-12,23.637478404088363,25.693301491666674,6.999665070940452,87.62605676725245
round_1,AM,2023-02-19,23.654116782480735,25.61858685144861,6.999481866525614,88.28869942162021
round_1,AM,2023-02-26,23.52122363855405,25.500887810014007,7.0,89.11776569003527
round_1,AM,2023-03-05,23.54141073775706,25.50989816978876,7.0,89.3132234394163
round_1,AM,2023-03-12,23.71350901767529,25.79266744215374,7.0,87.92258627461109
round_1,AM,2023-03-19,23.573573388098655,25.570538111614,7.0,89.15111480130888
round_1,AM,2023-03-26,23.542153153318207,25.51470722919605,7.0,89.47756674546373
round_1,AM,2023-04-02,23.60898450797411,25.623026269683773,6.999112037075342,89.35513989653708
round_1,AM,2023-04-09,23.641446553143677,25.681015612942097,6.998463014559933,89.12416790604897
round_1,AM,2023-04-16,23.465842292915944,25.41301847743101,7.0,90.1990418570208
round_1,AM,2023-04-23,23.432902716818425,25.34618019915057,6.99953043933807,90.42256129761408
round_1,AM,2023-04-30,23.377958236749045,25.347085457905457,6.998576548981758,90.2437313431172
round_1,AM,2023-05-07,23.41195819059582,25.37658695949926,6.975723936118582,89.76864855884827
round_1,AM,2023-05-14,23.4506586853104,25.509846997179608,6.985805450714652,89.44476091111959
round_1,AM,2023-05-21,23.416133251133473,25.51187500077697,6.998801565453052,89.04734485785163
round_1,AM,2023-05-28,23.264546039217567,25.387778566667443,6.9912554349637,89.22303221586066
round_1,AM,2023-06-04,23.17176026149472,25.368386692275493,6.994925187405742,88.6665147063654
round_1,AM,2023-06-11,23.084174867486308,25.33241467239087,6.992087199104104,88.66560718436061
round_1,AM,2023-06-18,23.01866776343884,25.34322931168709,6.965738007746861,87.6383711877195
round_1,AM,2023-06-25,23.03177211214854,25.43884236052112,6.890156661935552,86.84914574129215
round_1,AM,2023-07-02,23.04279017476438,25.41856076313754,6.928922989582011,87.50130746209815
round_1,AM,2023-07-09,23.04863841199876,25.449695365859892,6.919381893254745,86.96288695419346
round_1,AM,2023-07-16,23.00180982894365,25.60197746328505,6.878291277236024,85.55294196558664
round_1,AM,2023-07-23,23.17534397934948,25.87833889959174,6.850886555988652,84.44487515666414
round_1,AM,2023-07-30,23.210655366093032,26.105610555328976,6.608718096109502,83.23592580640513
round_1,AM,2023-08-06,23.559622263577733,26.545294121267897,6.6732275401356596,81.52326787111039
round_1,AM,2023-08-13,23.642168236345643,26.499429613592387,6.881930540881846,82.85455670030804
round_1,AM,2023-08-20,23.777457507180937,26.74405193374859,6.774221368706857,81.85562402627242
round_1,AM,2023-08-27,23.83623410002305,26.760746649579573,6.942752759405487,82.31421932116577
round_1,AM,2023-09-03,23.74624784652661,26.57902600860329,6.927015643306493,83.70030236245562
round_1,AM,2023-09-10,24.05255898381171,26.997991874980947,6.726435866499098,81.73115785858208
round_1,AM,2023-09-17,24.07075663591113,26.98440606978693,6.988536748122167,82.73231647140597
round_1,AM,2023-09-24,24.20619638941836,27.077916513563416,6.8028141766665735,82.42238130517116
round_1,AM,2023-10-01,24.39434152426468,27.348882805861894,6.9653547948898575,81.26799687165244
round_1,AP,2022-06-26,23.153749499955794,25.39193830627945,7.0,87.30914205580147
round_1,AP,2022-07-03,22.390955170057207,24.67926745701973,7.0,89.34247601777382
round_1,AP,2022-07-10,22.494972100324084,24.77581752037296,7.0,88.84236310481666
round_1,AP,2022-07-17,22.579906726662426,25.000064212759973,7.0,87.54730946224241
round_1,AP,2022-07-24,22.61390645151102,25.075837575753315,6.998935320869639,87.1733072279484
round_1,AP,2022-07-31,22.792705980231673,25.36137022448179,7.0,85.81953326898046
round_1,AP,2022-08-07,22.75886749989637,25.383320060086685,6.998935320869639,86.26702471269206
round_1,AP,2022-08-14,22.86835038344651,25.60844959452907,6.989047404400087,85.20056688964299
round_1,AP,2022-08-21,23.06937502610788,25.9196134958077,6.998264704334137,83.27554204932392
round_1,AP,2022-08-28,23.119642072263495,26.160803104502502,6.996587063993579,80.88752613160645
round_1,AP,2022-09-04,23.31244757285523,26.44964587213988,6.999221343133499,80.77168325432892
round_1,AP,2022-09-11,23.395853063215423,26.60919694037768,6.909470769200943,79.79873106721631
round_1,AP,2022-09-18,23.530026660754267,26.85042664640283,6.987287028949511,78.19646077597648
round_1,AP,2022-09-25,23.592741752346036,27.10403005966572,6.860816888603035,76.00929993553783
round_1,AP,2022-10-02,24.13873594784387,27.711245582071275,6.98381841018512,69.20932962783195
round_1,AP,2022-10-09,24.250034466946595,27.781927735213547,6.97775304741928,69.00276167352807
round_1,AP,2022-10-16,24.180380488690503,27.755372872836663,6.917347456013721,69.11713506581928
round_1,AP,2022-10-23,24.215421347277243,27.82511768690159,6.915540866128392,68.99448788532088
round_1,AP,2022-10-30,24.285104768083063,27.74574975815655,6.971211112384825,70.23763392475267
round_1,AP,2022-11-06,25.248198809152477,28.613938944762698,6.977957405395388,63.46605084184196
round_1,AP,2022-11-13,25.26172166091111,28.603781615432727,6.946007225006924,63.60170908727648
round_1,AP,2022-11-20,25.169318158695905,28.463292047924316,6.890180356903935,64.32629063949183
round_1,AP,2022-11-27,25.158031479376305,28.24646588445056,6.957926716756351,66.1164210965901
round_1,AP,2022-12-04,26.32012589040722,29.20602987629835,6.977413258605719,63.76375131946502
round_1,AP,2022-12-11,26.10735516960664,28.659330938186105,6.997298766288757,66.99599216161826
round_1,AP,2022-12-18,25.85279014693395,28.130002498463035,6.969219777478623,70.28282975749087
round_1,AP,2022-12-25,25.793064339891135,27.997966078291803,6.7391304347826075,70.72447476990082
round_1,AP,2023-01-01,23.43846051714035,25.406739851866057,7.0,86.56138949240726
round_1,AP,2023-01-08,23.27972464163267,25.241157259527828,7.0,86.86873698879108
round_1,AP,2023-01-15,23.199649129517024,25.083043607750277,7.0,87.85079357508971
round_1,AP,2023-01-22,23.157292162950483,25.01216112441539,7.0,87.94772757206113
round_1,AP,2023-01-29,23.197009570663088,24.95616969288776,6.998585867701324,88.73341611839662
round_1,AP,2023-02-05,23.12957701333586,24.891094026672643,7.0,88.2104000022218
round_1,AP,2023-02-12,22.984833839959336,24.702653369253913,7.0,89.40455274389484
round_1,AP,2023-02-19,23.032029135947095,24.719174333863048,7.0,89.97348679066631
round_1,AP,2023-02-26,23.077277230160384,24.872857411517945,6.99898161126661,88.9458366567568
round_1,AP,2023-03-05,22.951231289633995,24.71372191298359,7.0,90.00807441985661
round_1,AP,2023-03-12,23.115752813517883,25.01913600233554,7.0,87.78569895319679
round_1,AP,2023-03-19,23.08932462499183,25.00480042188388,7.0,88.33647358602731
round_1,AP,2023-03-26,23.095445972154614,24.934474213896227,7.0,89.39367061498405
round_1,AP,2023-04-02,23.171581621177335,24.97219937666172,7.0,89.97571308874306
round_1,AP,2023-04-09,23.16916989154815,25.028426810407822,7.0,89.64515580568253
round_1,AP,2023-04-16,23.139330462562512,24.958390944006084,7.0,90.54340855732792
round_1,AP,2023-04-23,23.188641563232288,24.98620175596411,7.0,90.97286312859582
round_1,AP,2023-04-30,23.133844369227212,24.927734353829894,7.0,91.67138106039312
round_1,AP,2023-05-07,23.223346038705643,24.99294553668575,7.0,91.48606993508557
round_1,AP,2023-05-14,23.368364538879035,25.256257546649277,7.0,90.14999740727472
round_1,AP,2023-05-21,23.40987764643469,25.417995012805505,7.0,89.03540557506088
round_1,AP,2023-05-28,23.276066076754848,25.334301729144546,7.0,89.09798719857244
round_1,AP,2023-06-04,23.19829318245898,25.33652450249746,7.0,88.38164762310309
round_1,AP,2023-06-11,23.099818857124284,25.17485536493526,7.0,89.10983729092685
round_1,AP,2023-06-18,23.13865755469784,25.379177664001215,7.0,87.53494014456628
round_1,AP,2023-06-25,23.153749499955794,25.39193830627945,7.0,87.30914205580147
round_1,AP,2023-07-02,23.026435033541453,25.314747320503983,7.0,87.55890732182294
round_1,AP,2023-07-09,23.13045196380833,25.41129738385721,7.0,87.05879440886577
round_1,AP,2023-07-16,23.21538659014667,25.63554407624422,7.0,85.76374076629153
round_1,AP,2023-07-23,23.249386314995267,25.71131743923756,6.998935320869639,85.38973853199751
round_1,AP,2023-07-30,23.428185843715926,25.996850087966035,7.0,84.03596457302959
round_1,AP,2023-08-06,23.55507756636686,26.179530126557182,6.998935320869639,82.71764644047809
round_1,AP,2023-08-13,23.664560449917012,26.404659660999567,6.989047404400087,81.65118861742901
round_1,AP,2023-08-20,23.86558509257838,26.715823562278192,6.998264704334137,79.72616377710993
round_1,AP,2023-08-27,23.915852138733996,26.957013170973006,6.996587063993579,77.33814785939246
round_1,AP,2023-09-03,24.030989313642216,27.16818761292686,6.999221343133499,75.801090359685
round_1,AP,2023-09-10,24.11439480400241,27.327738681164668,6.909470769200943,74.8281381725724
round_1,AP,2023-09-17,24.248568401541252,27.568968387189816,6.987287028949511,73.22586788133258
round_1,AP,2023-09-24,24.311283493133026,27.822571800452707,6.860816888603035,71.03870704089393
round_1,AP,2023-10-01,24.41124707686857,27.98375671109597,6.98381841018512,70.31952923667328
round_1,BA,2022-06-26,19.512063372799982,22.079299386618125,6.438817676933651,77.15698853078337
round_1,BA,2022-07-03,19.500622857653145,22.262651306842905,6.261022481376189,75.83024491724328
round_1,BA,2022-07-10,19.415372038406044,22.225203332967585,6.292518496930709,75.68730192048824
round_1,BA,2022-07-17,19.36351043311705,22.24814122482884,6.2096992836721085,74.86012768625784
round_1,BA,2022-07-24,19.228039301177887,22.135494927817152,6.26546797961709,74.31757018627866
round_1,BA,2022-07-31,19.07009469413744,21.994177840031146,6.220516130161823,73.60517884578938
round_1,BA,2022-08-07,18.071784244148738,21.25687010272298,6.12697282932128,74.22101303127717
round_1,BA,2022-08-14,18.074438040469463,21.135678460321355,6.196973994561693,73.96154828086908
round_1,BA,2022-08-21,18.36760810300259,21.43795340658873,6.328830862960691,75.04572554461018
round_1,BA,2022-08-28,18.52578179193676,21.89137688659168,6.097282037764316,72.69733234333479
round_1,BA,2022-09-04,17.675511353183047,21.108528297283293,6.082981448884786,72.25576592813032
round_1,BA,2022-09-11,17.835242763862624,21.25114053418548,6.1496559355794504,71.74524045803146
round_1,BA,2022-09-18,18.179763627446896,21.786529952145717,6.049602950488249,70.52453829059363
round_1,BA,2022-09-25,18.73737116346751,22.27557902903793,6.209435339387534,70.94766280982036
round_1,BA,2022-10-02,19.18482060367037,22.88053594440777,6.034418521772992,67.1932131169059
round_1,BA,2022-10-09,19.24057638069479,22.724516566704185,6.275237528001364,67.58515167210838
round_1,BA,2022-10-16,19.462748579639623,22.917646623121435,6.321841266672877,68.25820240217395
round_1,BA,2022-10-23,19.836762286945927,23.35660413176134,6.366732188744591,67.96168791438353
round_1,BA,2022-10-30,20.229769591037485,23.59420860042396,6.547495412595638,69.16240172047979
round_1,BA,2022-11-06,21.093942612030627,24.244924335511765,6.5586765732336545,67.23330160183205
round_1,BA,2022-11-13,21.25520020035388,24.540385013310193,6.564621160816032,66.78390413416228
round_1,BA,2022-11-20,21.357162522728196,24.66789240932974,6.601232460131719,66.1756858816009
round_1,BA,2022-11-27,21.382744710850503,24.447874443177753,6.6641973516110715,68.57968196684409
round_1,BA,2022-12-04,21.9758853118218,25.228185771556507,6.629065447906255,69.4055007508929
round_1,BA,2022-12-11,21.851212073608178,24.972287974214975,6.733730467513148,69.84509141148801
round_1,BA,2022-12-18,21.72699132731009,24.974086474671687,6.600107359105449,69.14578736216389
round_1,BA,2022-12-25,21.895621077186256,25.160690816000717,6.4177557194439565,68.50188639823554
round_1,BA,2023-01-01,22.285258070680012,25.572907447216274,6.696441852389135,72.03747256463762
round_1,BA,2023-01-08,22.309826565014255,25.510671904352165,6.835642399558474,73.0814537126244
round_1,BA,2023-01-15,22.262669738080906,25.492153751848797,6.713052926557674,73.02500293854077
round_1,BA,2023-01-22,22.37765181588749,25.614282077501255,6.799460784356213,73.23870468571037
round_1,BA,2023-01-29,22.39449742240569,25.792804128525056,6.75115055307565,71.99423769661959
round_1,BA,2023-02-05,22.5059047963004,25.689163000735466,6.856543724015276,73.54438532846639
round_1,BA,2023-02-12,22.3770106639162,25.595159771773037,6.845524022491908,73.6590318311754
round_1,BA,2023-02-19,22.456555421005035,25.65608947409789,6.904480410056013,74.3622185155792
round_1,BA,2023-02-26,22.49785279014022,25.783767814613523,6.805761566670707,73.67533285954241
round_1,BA,2023-03-05,22.61286104375484,25.917272690859388,6.745166692455541,73.61902525439108
round_1,BA,2023-03-12,22.503430842957467,25.708580630356195,6.82390480082758,74.51551103283111
round_1,BA,2023-03-19,22.46685281574196,25.57724335971717,6.832514015187335,75.23063293486858
